CP ID,Microsoft Id,customerId,customername,skuName,subtotalCost,totalforcustomerCost,totalSale,margin
,,cc59da00-f4a1-48d8-a716-ab1fa8c47b3f,CentriX Projects,Exchange Online (Plan 2),5040.0,5947.2,,-5040.0
,,8a4d9734-a237-4691-b51b-1bc86f023676,nStore Technologies Pvt. Ltd,Microsoft 365 Business Basic,4900.0,5782.0,,-4900.0
,,56097f79-ff6c-461f-a378-ffc322553bbf,Eoroe,Microsoft 365 Business Basic,4800.0,5664.0,,-4800.0
,,ceebb947-6140-4d78-9f88-dc80c5226644,ZUCI SYSTEMS (INDIA) PRIVATE LIMITED,Microsoft 365 Business Standard,4788.0,5649.84,,-4788.0
,,10a58c8d-4a71-4453-8302-9a02e6e40d5e,ASTER CORPORATION,Microsoft 365 Apps for business,4720.0,5569.6,,-4720.0
,,b9f919c1-3294-43ab-877d-630d590b0585,Mount Meru India Private Limited,Exchange Online Archiving for Exchange Online,4644.0,5479.92,,-4644.0
,,8a4bcfb7-96f0-45e5-a8f4-079121f7e4ba,Brio demo for E1 promo,Microsoft Teams Essentials,4640.0,5475.2,,-4640.0
,,f1995bfc-abc4-4328-938e-10e49138a5a4,R10 Technologies And Services India Private Limited,Microsoft 365 Business Basic,4629.6,5462.91,,-4629.6
,,89bd71aa-1534-469d-a7ce-887df7a3487a,INSOFE Education Pvt.Ltd.,Project Plan 1,4608.0,5437.44,,-4608.0
,,ecb3bf36-a9b5-4688-a932-b9646dceced4,galaxytechnical,Microsoft 365 Business Basic,4536.0,5352.48,,-4536.0
,,72b6d9f3-c50e-4f50-a521-c8442b2c872f,Hubbinger,Microsoft 365 Business Basic,4500.0,5310.0,,-4500.0
,,0052d4df-9e92-4ca5-9fe8-f0bdf1e90c39,Henceworth Technologies Private Limited,Microsoft 365 Business Basic,4464.0,5267.52,,-4464.0
,,68eb476a-15ad-4e65-b21d-12458a7e0142,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,4388.8,5178.78,,-4388.8
,,afcd8581-f9ca-4776-a214-593479158114,DegreeMinusOne,Microsoft 365 Business Basic,4320.0,5097.6,,-4320.0
,,f953a2b8-bf49-4ab1-8110-4f51a68fc72c,Fission Compute Labs Pvt Ltd,Microsoft 365 Business Basic,4320.0,5097.6,,-4320.0
,,67bc1e01-c4b2-4d0b-bbaa-6d61735ee410,CELON LABORATORIES PRIVATE LIMITED,Exchange Online Archiving for Exchange Online,4300.0,5074.0,,-4300.0
,,e656f7a7-923b-4565-840b-bd9c18f4fd2d,BridgeLabz Solutions Pvt Lltd,Power BI Pro,4032.0,4757.76,,-4032.0
,,01d4029b-ac2e-48db-9008-220f92749703,Excel Industrial Packagings Pvt Ltd,Microsoft 365 Business Basic,3944.0,4653.92,,-3944.0
,,44d0ecc3-9123-4321-ad8a-cdd4d4a9941c,PILOG India Private Limited,Microsoft 365 Business Standard,3929.0,4636.25,,-3929.0
,,13034893-a750-4947-9aa5-e4a74f7033cf,Africure Pharmaceuticals  Tanzania Ltd.,Microsoft 365 Business Basic,3828.0,4517.04,,-3828.0
,,580b89db-54be-424f-ac06-082de91667bd,Top Attest,Microsoft 365 Business Basic,3780.0,4460.4,,-3780.0
,,96ab60a4-4f8a-42d7-bd7c-60a66e664e12,West Agile IT Labs India Pvt. Ltd,Microsoft 365 Business Basic - SMB New Customer/Upsell and Legacy Renewal Promo,3628.8,4281.96,,-3628.8
,,d379545a-b8a6-4b85-bd84-81cda1fb4ab2,Rivarclubs,Microsoft 365 Business Basic,3564.0,4205.52,,-3564.0
,,48fea30e-7043-450d-8a7e-d8872aa6f7fd,Velvet Home Stays Pvt. Ltd,Microsoft 365 Business Basic,3500.0,4130.0,,-3500.0
,,00a8660c-137f-4c0e-ac9c-e70d7981ea51,Rivarzevs,Microsoft 365 Business Basic,3492.0,4120.56,,-3492.0
,,9dddf813-4fcd-4ab3-b0a8-8566773cb0df,Tridots Tech Private Limited,Microsoft 365 Business Basic,3480.0,4106.4,,-3480.0
,,944aacb7-542b-4b10-8cd2-5dd1099a8db9,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,3462.97,4086.3,,-3462.97
,,7cad185a-c463-46e3-ae25-fec131d6f066,Opcito Technologies Private Limited,Microsoft Entra ID P2,3384.0,3993.12,,-3384.0
,,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,Sirius Management Consulting,Microsoft 365 Business Basic,3300.0,3894.0,,-3300.0
,,ddb639f2-c92b-4d0f-abf8-0d311081ab4a,Flink Group,Microsoft 365 Business Basic,3240.0,3823.2,,-3240.0
,,7d3e4529-57db-4425-98ba-36845b4eeff3,SHRAVAS TECHNOLOGIES INDIA PRIVATE LIMITED,Microsoft 365 Business Basic - SMB New Customer/Upsell and Legacy Renewal Promo,3240.0,3823.2,,-3240.0
,,95dd4dee-9003-4cd5-b07b-6a63b571bee5,DeDote,Microsoft 365 Business Basic,3037.94,3584.76,,-3037.94
,,744ddd6f-7ea7-4d3c-aeae-988f9437f984,Ajay,Microsoft 365 Apps for business,3024.0,3568.32,,-3024.0
,,3782cdd3-815f-478c-8043-80b0cee7b79e,Global Tech User,Microsoft 365 Business Basic,3000.0,3540.0,,-3000.0
,,e2d00877-5453-4d56-9353-17995365c052,FINCRED Sales & Solutions PVT LTD,Microsoft 365 Business Basic,3000.0,3540.0,,-3000.0
,,a76f8915-daa4-4991-a18a-58c9196aa879,takeooff,Microsoft 365 Business Basic,2900.0,3422.0,,-2900.0
,,04c1a0c6-784b-4867-ae28-7f1b75e73657,PAD Integrated Marketing & Communications Private Limited,Power BI Pro,2880.0,3398.4,,-2880.0
,,a283c257-9b2b-432c-a382-127ad270b2a5,Brio Technologies Pvt Ltd,Windows 10/11 Enterprise E5,2837.2,3347.88,,-2837.2
,,f1995bfc-abc4-4328-938e-10e49138a5a4,R10 Technologies And Services India Private Limited,Microsoft 365 Business Standard,2756.67,3252.87,,-2756.67
,,ad0d7b07-99e0-4e16-9a1a-fed64ae068b7,TechnoGen Digital Pvt Ltd,Microsoft 365 Business Standard,2660.0,3138.8,,-2660.0
,,b11e02ad-d371-4f5b-8cef-f2346c4c35a2,DeDote,Microsoft 365 Business Basic,2592.0,3058.56,,-2592.0
,,0704b5e1-065d-43e0-b7d6-2c0f4777e1f8,Virtual Guru Vidyapith Pvt. Ltd.,Microsoft 365 Business Basic,2500.0,2950.0,,-2500.0
,,d3efd475-0ec1-45ab-940e-0e66802111b8,Josh Automation India Pvt Ltd,Microsoft 365 Business Basic,2446.66,2887.06,,-2446.66
,,3fc8774e-e815-4c6d-ad2f-b46c6f24c65a,Axis Shipping ,Microsoft 365 Business Basic,2392.0,2822.56,,-2392.0
,,b35cedb9-41d4-4cac-9409-c625d8f5a734,Onsite Batteries,Microsoft 365 Apps for business,2360.0,2784.8,,-2360.0
,,a015127d-8da4-467d-b51a-4b39a0c909ff,Epixel Web,Microsoft 365 Business Basic,2358.58,2783.12,,-2358.58
,,b84b0a45-88c4-4da1-92cf-efb84298395a,SRIT INDIA PRIVATE LIMITED,Microsoft 365 Business Basic,2296.0,2709.28,,-2296.0
,,04ef952a-d3ab-467d-ae80-e5789bd8cbb8,Tatva Legal,Microsoft Defender for Office 365 (Plan 2),2262.96,2670.29,,-2262.96
,,3291c69e-4352-414b-8e4e-e6e098a61d30,Mirafra Software Technologies Pvt Ltd,Project Plan 3,2260.8,2667.74,,-2260.8
,,a875ef46-6d21-4830-99c5-6dd0c62527ae,MedallionX Website Developers,Microsoft 365 Business Basic,2160.0,2548.8,,-2160.0
,,ceebb947-6140-4d78-9f88-dc80c5226644,ZUCI SYSTEMS (INDIA) PRIVATE LIMITED,Exchange Online (Plan 1),2088.0,2463.84,,-2088.0
,,e852a041-4880-46b2-9abe-cd3deae4b2ed,"CreativeXperts Consulting Private Limited,KANTHERI Consulting Pty Ltd",Microsoft 365 Business Basic,1944.0,2293.92,,-1944.0
,,d6e886c6-1410-47bb-b3d9-5d686b542ae1,Mitts Trays - Emails,Microsoft 365 Apps for business,1888.0,2227.84,,-1888.0
,,d64d3cba-c542-4a01-b8f4-ba5f5a3aa639,Endpoint Data Analytics,Microsoft 365 Apps for business,1888.0,2227.84,,-1888.0
,,fde3de8b-c506-4d28-974e-01edfbf8dfc3,Mount Meru India Private Limited,Microsoft 365 Business Basic,1800.0,2124.0,,-1800.0
,,ff4975bd-04f5-4438-9cdf-1db944df4fa3,Zluri,Microsoft 365 Business Basic,1740.0,2053.2,,-1740.0
,,c1f661c6-cae5-476b-b8cd-346379a2f904,Atec Pool,Exchange Online Archiving for Exchange Online,1692.0,1996.56,,-1692.0
,,3e4cc320-0326-4954-b663-f60262970b5d,VICTORY PHOTO CENTRE,Microsoft 365 Business Basic - SMB New Customer/Upsell and Legacy Renewal Promo,1620.0,1911.6,,-1620.0
,,4b07d103-d00d-4685-9945-9d05d86a2b44,"RAAS INFO SOLUTIONS PRIVATE LIMITED,StemTraining",Microsoft 365 Business Basic,1620.0,1911.6,,-1620.0
,,0b14c51c-9fcc-49f4-8c7d-ea857c4aba63,NOMUS COMM-SYSTEMS PVT. LTD,Windows 10/11 Enterprise E3,1616.0,1906.88,,-1616.0
,,c136cbfe-3e24-4d55-b0b8-d95a9682cf2c,"Onezeroone Technologies Private Limited,Smart Building Engineering",Microsoft 365 Business Basic,1590.03,1876.24,,-1590.03
,,fdbb81fc-d2c0-4289-8998-3b9ebe907e94,"Sunanda Kumar K,Forum Malls",Exchange Online Archiving for Exchange Online,1548.0,1826.64,,-1548.0
,,b7074539-f392-47c7-abae-af989427bc50,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,1512.0,1784.16,,-1512.0
,,382f2d38-e8ca-4a7c-b092-482bb40b8d12,Nutridose,Microsoft 365 Business Basic,1512.0,1784.16,,-1512.0
,,9898a464-f56b-4f5b-88bd-ebafddcace64,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,1512.0,1784.16,,-1512.0
,,7c719e03-ae8e-4662-8924-7930e384b76b,20Cube Logistics Solutions Private Limited,Microsoft 365 Apps for enterprise (Non-Profit Pricing),1504.0,1774.72,,-1504.0
,,ec0945cb-4579-4675-b109-84bcf18e584d,Green Turtle Gaming Technologies Private Limited,Microsoft 365 Apps for business,1416.0,1670.88,,-1416.0
,,52b94fc6-dcea-4ff4-bc93-1ed6ff97034b,Bellala and Raghavendra,Microsoft 365 Apps for business,1416.0,1670.88,,-1416.0
,,48b6734b-a1a4-4dbb-b79e-ce0d25f74d73,KSP Hydro Engineers Pvt Ltd,Microsoft 365 Business Basic,1400.0,1652.0,,-1400.0
,,852dccf8-b7f4-475b-a349-aa0a97837b58,ATC Online LLP,Microsoft 365 Business Basic,1393.54,1644.38,,-1393.54
,,76d5d933-2ddc-40cb-a89f-0c4cd5964319,Synthesis Solutions LLP,Microsoft 365 Apps for enterprise (Non-Profit Pricing),1384.0,1633.12,,-1384.0
,,24067079-ff6a-4c4e-a5de-7c5ac7ddf4d8,MOUNT MERU INDIA PRIVATE LIMITED,Exchange Online Archiving for Exchange Online,1376.0,1623.68,,-1376.0
,,a8df62d0-eea9-44ce-b4a2-65baa6380fe4,Propeltech labs India Pvt Ltd,Microsoft 365 Apps for business,1296.0,1529.28,,-1296.0
,,87d57371-45c7-400c-b579-6983798d6e79,KNACKBOUT STUDIO PVT LTD,Microsoft 365 Business Basic,1296.0,1529.28,,-1296.0
,,159bae8b-5ebc-47ed-bdf8-3509ce62cf37,Mount Meru India Private Limited,Microsoft 365 Business Basic,1296.0,1529.28,,-1296.0
,,8e59d624-891d-4348-b8b8-7e61012ff967,ASLF Law Offices,Exchange Online (Plan 2),1209.6,1427.32,,-1209.6
,,7907c17a-c5bd-42cf-b3d8-73fdd253bccf,RIGA FOODS LLP,Microsoft 365 Business Basic,1188.0,1401.84,,-1188.0
,,b058d3be-6f6a-406c-bab2-bdf9aff6eeb5,Anxilla,Microsoft 365 Business Basic,1188.0,1401.84,,-1188.0
,,6ef4b9da-678c-4d17-8772-6e7d074f58cd,GOIND FINANCE LIMITED,Microsoft 365 Business Basic,1188.0,1401.84,,-1188.0
,,0148b4df-af8b-4bf9-bc06-c0797f566c7c,PrimeSoft IP Solutions Private Limited,Microsoft 365 Business Standard,1160.0,1368.8,,-1160.0
,,7301dc81-0050-43fc-b1ae-c996c7006443,TopMindz,Microsoft 365 Business Basic,1160.0,1368.8,,-1160.0
,,8a403ded-9ccb-4d2d-96f9-98123588e84f,Tejarisolutions Pvt Ltd,Visio Plan 2 (Non-Profit Pricing),1132.8,1336.7,,-1132.8
,,4b5ec0df-bbcd-4074-bc6e-0b6a24317f75,Pradeep Computers,Microsoft 365 Business Basic,1132.0,1335.76,,-1132.0
,,98bca36d-c231-45ae-a2f8-b094910d15e7,Pradeep Computers,Microsoft 365 Business Basic,1124.0,1326.32,,-1124.0
,,d722dea1-5785-4fc8-9854-2539361fb221,Lane Global Logistics,Microsoft 365 Business Basic,1080.0,1274.4,,-1080.0
,,e62052b5-a8c9-4735-8cd8-a80cc9bb2d4c,DeDote,Microsoft 365 Business Basic,1080.0,1274.4,,-1080.0
,,5353f6f0-6961-4cce-ad9b-d18e121fd318,PATEL & GUPTA CA,Microsoft 365 Business Basic,1000.0,1180.0,,-1000.0
,,c1fcb020-fa98-4c68-b4fb-61702ebc88fc,BIOMED HEALTHTECH PRIVATE LIMITED,Microsoft 365 Business Basic,972.0,1146.96,,-972.0
,,9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Enterprise Mobility + Security E5,948.0,1118.64,,-948.0
,,ded387ba-889f-4b78-88bd-9228aca4ca2d,SRIT INDIA PRIVATE LIMITED,Microsoft 365 Business Basic,900.0,1062.0,,-900.0
,,ceebb947-6140-4d78-9f88-dc80c5226644,ZUCI SYSTEMS (INDIA) PRIVATE LIMITED,Microsoft 365 Business Basic,900.0,1062.0,,-900.0
,,b079e5b7-39b1-44e6-a3df-3ad75d27749f,Mount Meru India Pvt. Ltd.,Microsoft 365 Business Basic,900.0,1062.0,,-900.0
,,0e199deb-a763-4eed-8333-fe88cb052342,KAPSTON SERVICES LIMITED,Microsoft 365 Business Basic,900.0,1062.0,,-900.0
,,95d081a1-9b28-47c4-8d67-0848ec51d1ce,GY Foundation,Microsoft 365 Business Basic,900.0,1062.0,,-900.0
,,44d0ecc3-9123-4321-ad8a-cdd4d4a9941c,PILOG India Private Limited,Microsoft Teams Premium Introductory Pricing,880.0,1038.4,,-880.0
,,d1919d88-8c01-46ff-9279-64f26509bcd6,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,864.0,1019.52,,-864.0
,,b0b83017-116b-4127-a010-4fc5c984cb9f,poolsonlinestore.com,Microsoft 365 Business Basic,800.0,944.0,,-800.0
,,3422a1f1-e0dc-4c7e-b4d5-7a77b9915a0f,Brainbox Communications,Microsoft 365 Business Basic,800.0,944.0,,-800.0
,,564f2f66-ec72-4e92-a9ae-6d59324314dc,greycampus.com,Microsoft 365 Business Basic,756.0,892.08,,-756.0
,,ca4ed649-0f9d-4fe5-b6ac-b46e5715c9ae,Gourmethub,Microsoft 365 Business Basic,756.0,892.08,,-756.0
,,69bb27c2-5c75-428c-b849-6cbdba56a4e7,World Wide Xpo,Microsoft 365 Business Basic,720.0,849.6,,-720.0
,,4c4c0a03-25fb-41e7-8a5f-985b19773675,OneZeroOne Technologies (OPC) Pvt Ltd,Microsoft 365 Business Basic,688.98,813.0,,-688.98
,,86618d83-832a-4160-a66b-b860822c7e15,"The Dollar Business,Vimbri Media Pvt. Ltd",Business Premium - India & APAC Emerging Markets Promo,673.55,794.8,,-673.55
,,41d749a6-5020-45f9-9498-4000241b3c8f,FAVE MARKETING SOLUTIONS,Microsoft 365 Business Basic,648.0,764.64,,-648.0
,,0b7a0e33-a363-41a0-931a-2fe341755b76,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,648.0,764.64,,-648.0
,,4166362b-3eaa-4bf6-af5b-9456b0992c3a,Epixel Web,Microsoft 365 Business Basic,648.0,764.64,,-648.0
,,0f33aaf4-2dd5-4670-a1ba-7a3f0cc01940,Omm Montras Sales & Distributions Pvt. Ltd.,Microsoft 365 Business Standard,616.0,726.88,,-616.0
,,28a7eff6-5182-4cd7-bebd-2a1eeebbb5bd,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,600.0,708.0,,-600.0
,,d9e65934-4c6f-4494-b4db-137bd5f97d65,AL HUDHA HAJ SERVICE PVT. LTD,Microsoft 365 Business Basic,600.0,708.0,,-600.0
,,46cf4470-d102-48df-8f9e-3600c249d157,Ramky,Microsoft 365 Business Basic,600.0,708.0,,-600.0
,,49a07706-8cea-440d-b4ee-bbfdb504b875,Brainbox Communications,Microsoft 365 Business Basic,600.0,708.0,,-600.0
,,edcbd613-cb59-42a0-8880-ae2589df0172,Onyx communication,Microsoft 365 Business Basic,580.0,684.4,,-580.0
,,6307692b-1204-4e67-bf7e-d9a906d03c04,Applied Brain,Microsoft 365 Business Basic,580.0,684.4,,-580.0
,,65827ef6-0822-4c14-a7ca-5b1114ce8b7f,CHN TECHNOLOGIES,Microsoft 365 Business Basic,580.0,684.4,,-580.0
,,828c2d3d-6eed-4b82-8a62-7f4f163fadc7,GIBES.CO.IN,Microsoft 365 Business Basic,540.0,637.2,,-540.0
,,c2c536b2-1caa-4432-921f-47c299053ea9,"DeDote,Dyota Dance Arena",Microsoft 365 Business Basic,540.0,637.2,,-540.0
,,317bb271-825c-412a-b618-e76c7f845528,Global Tree Careers Private Limited,Exchange Online (Plan 1),464.0,547.52,,-464.0
,,f5e0662d-928a-4b48-a24a-9505b909b409,CoolHax Labs Private Limited,Microsoft 365 Business Basic,464.0,547.52,,-464.0
,,0659dec2-ff56-40d4-910c-6a265dc49345,Law Chambers of R.V.Yogesh,Microsoft 365 Business Basic,464.0,547.52,,-464.0
,,2338007a-268c-4368-9355-a612e1015860,Tatva Legal,Microsoft 365 Business Basic,464.0,547.52,,-464.0
,,6ecae087-f601-4934-9d61-a21ef9da8af9,PAYCORP SOLUTIONS PRIVATE LIMITED,Microsoft 365 Business Basic,464.0,547.52,,-464.0
,,0c2c3050-8afd-4a0d-a6b5-e596065ab211,TechnoSphere,Microsoft 365 Business Basic,438.9,518.0,,-438.9
,,f0f09f87-8d88-4c63-896f-f1d96e6c7b6c,Al- Wadud foundation and charitable trust,Microsoft 365 Business Basic,400.0,472.0,,-400.0
,,1b2a5919-5ac1-4f41-8687-a2d2b3a4dac0,Gavan designs,Microsoft 365 Business Basic,400.0,472.0,,-400.0
,,79e5cf11-beb5-48b7-a24d-5aa14a9ea9fd,Onezeroone Technologies Private Limited,Microsoft 365 Business Basic,348.0,410.64,,-348.0
,,71e5b47b-75ef-4f48-bf1a-1b9f9617bd75,Teknic Electromeconics Pvt Ltd,Microsoft 365 Business Basic,348.0,410.64,,-348.0
,,47ee5a91-8587-419c-afdd-da6ade3f7d83,Mount Fab Packaging LLP,Microsoft 365 Business Basic,348.0,410.64,,-348.0
,,80e67dc4-cc20-4a3a-b5e2-28d99f1641de,TRDFIN Support Services Private Limited,Microsoft 365 Business Basic,344.0,405.92,,-344.0
,,4dcc125d-8f3c-46ef-8dc1-56623a8016a9,"OneZeroOne Technologies (OPC) Pvt Ltd,SRV Consultancy & Manpower Agency",Microsoft 365 Business Basic,324.0,382.32,,-324.0
,,9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Microsoft Defender for Endpoint Server,300.0,354.0,,-300.0
,,cc8e56fb-b8d6-4205-afff-0c61ce9b77eb,Lexygen,Microsoft Defender for Business,272.85,321.9,,-272.85
,,f43cef5b-2276-4ec3-8097-2066e8716a60,Lexington Soft Pvt. Ltd.,Microsoft Defender for Business,272.85,321.9,,-272.85
,,cdf32c04-caa4-4fd7-9baf-676ba7706e29,Brio Technologies - Solo,Microsoft 365 Business Basic,232.0,273.76,,-232.0
,,d6e07dd9-0c93-47d8-adf5-7f1e8c6f8394,Skalence Technologies,Microsoft 365 Business Basic,232.0,273.76,,-232.0
,,4c5cd926-edcd-4088-bb18-e6a4c89660fb,Innobox Systems Pvt Ltd,Microsoft 365 Business Basic,216.0,254.88,,-216.0
,,13771241-3a1c-4835-b02b-652e3fce68c0,Radheshyam Transport Company,Microsoft 365 Business Basic,200.0,236.0,,-200.0
,,8e59d624-891d-4348-b8b8-7e61012ff967,ASLF Law Offices,Microsoft 365 Business Basic,200.0,236.0,,-200.0
,,c035fbe0-a2fc-43fb-b51a-ca615810c424,IndiGenius HR & Staffing Services Pvt Ltd,Microsoft 365 Business Basic,200.0,236.0,,-200.0
,,ab1c50ad-954d-4374-8980-af0c21358bab,"C R NARAYANA RAO(CONSULTANTS) PRIVATE LIMITED,C. R. Narayana Rao (Consultants) Private Limited",Exchange Online Archiving for Exchange Online,181.95,214.7,,-181.95
,,0148b4df-af8b-4bf9-bc06-c0797f566c7c,PrimeSoft IP Solutions Private Limited,Microsoft Teams Essentials,176.0,207.68,,-176.0
,,53d1ba62-4158-429b-8dc2-e996e938b1ed,Watermark Marketing Pvt. Ltd,Exchange Online Archiving for Exchange Online,172.0,202.96,,-172.0
,,2d6ebee9-8ab9-454c-a108-24b93b00c9c6,Recorp Global Services Pvt Ltd,Microsoft 365 Business Basic,129.6,152.93,,-129.6
,,928c26dc-d42d-41a7-a7a9-0d6a2453fe1a,Melody Studios,Microsoft 365 Business Basic,116.0,136.88,,-116.0
,,9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Microsoft Defender for Office 365 (Plan 1),116.0,136.88,,-116.0
,,97188401-bfaa-45c9-b754-8e12dd890326,Purple Talk India Private Limited,Microsoft Teams Essentials,102.55,121.1,,-102.55
,,9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Microsoft 365 Business Basic,100.0,118.0,,-100.0
,,11bb1927-5763-45be-b637-d231a871982c,Bekkam Raghunath reddy,Microsoft 365 Business Basic,100.0,118.0,,-100.0
,,3ebca9d8-decd-486c-9165-d94e86e9a208,PUKHRAJ LOGISTICS,Microsoft 365 Business Basic,69.7,82.25,,-69.7
,,2e01698f-833f-48d6-b52f-25370304a6df,Raw Edge Industrial Solutions Limited,Exchange Online (Plan 2),67.2,79.3,,-67.2
,,5c056fff-fcfe-48b7-aa42-d5a8a6a477e9,Brio Shaikh,Microsoft 365 E5 Information Protection and Governance,17.03,20.1,,-17.03
,,ef578071-b941-4ab8-bf32-d7cf8731a24b,CreativeXperts Consulting Private Limited,Microsoft 365 Business Basic,0.0,0.0,,0.0
,,46300bf6-058d-4b1f-8e4b-a422d6196e12,DTDC Express Ltd,Project Plan 1,0.0,0.0,,0.0
,,5c056fff-fcfe-48b7-aa42-d5a8a6a477e9,Brio Shaikh,Microsoft 365 Business Premium,0.0,0.0,,0.0
,,f071b914-ab1b-46f4-a2a1-7bb9d36e4311,Kaveri University ,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,8291c78e-34e8-4e69-a5c9-a251e23cde8b,360BIM Solutions Pvt. Ltd.,Microsoft 365 Business Basic,0.0,0.0,,0.0
,,f1f74512-8670-4133-9141-d265aa90de41,TVS Mobility Private Limited,Microsoft 365 Business Premium,0.0,0.0,,0.0
,,f1f74512-8670-4133-9141-d265aa90de41,TVS Mobility Private Limited,Office 365 E3,0.0,0.0,,0.0
,,8e263538-65ba-4ce0-a9d5-ca0b2bff8410,Ladida,Windows 10/11 Enterprise E3,0.0,0.0,,0.0
,,92d90603-d310-4446-8ea1-d4aa86a6696a,Brio Viva,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,637323f1-6edd-4378-932d-d049922c68a1,AlgonoX Technologies,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,2a7748a4-0c45-41df-bac4-eacf60315381,EQUENTIA SCF TECHNOLOGIES PVT LTD ,Project Plan 1,0.0,0.0,,0.0
,,f5148f3c-a912-461e-8d41-a5b2caf85bb7,MAXIVISION EYE HOSPITALS PRIVATE LIMITED,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,c8e2d8d6-76b5-4c97-9132-5b7346ff5515,Eulogica Services India Private Limited,Office 365 E3,0.0,0.0,,0.0
,,bdcaff72-ed13-4f74-a1ac-6c6768994862,MESMER PHARMACEUTICALS,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,7c51d221-e93b-4397-b4c7-775faf9f6d10,Winfo Solutions,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,437f99cc-7708-4608-a8fe-93d4eb5b48e5,COUNSELINDIA SERVICES PRIVATE LIMITED,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,f1f74512-8670-4133-9141-d265aa90de41,TVS Mobility Private Limited,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,8291c78e-34e8-4e69-a5c9-a251e23cde8b,360BIM Solutions Pvt. Ltd.,OneDrive for business (Plan 2),0.0,0.0,,0.0
,,77c2abab-6358-45ff-897c-08524dbd2954,sud-chemie-india.com,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,407c9e2c-5b55-46a3-9cbe-0c6d171fa370,PIERSOFT TECHNOLOGIES,Visio Plan 2,0.0,0.0,,0.0
,,92d90603-d310-4446-8ea1-d4aa86a6696a,Brio Viva,Office 365 E3,0.0,0.0,,0.0
,,8a4bcfb7-96f0-45e5-a8f4-079121f7e4ba,Brio demo for E1 promo,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,a283c257-9b2b-432c-a382-127ad270b2a5,Brio Technologies Pvt Ltd,Microsoft Intune Plan 1,0.0,0.0,,0.0
,,2a7748a4-0c45-41df-bac4-eacf60315381,EQUENTIA SCF TECHNOLOGIES PVT LTD ,Project Plan 3,0.0,0.0,,0.0
,,d0a1d4ae-5003-4ce3-802b-e5e4af2b4966,Fertis India Pvt. Ltd.,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,91ef69d1-4954-47c4-8129-49d7dd78be2b,Hocon Technologies India Pvt Ltd,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,bdcaff72-ed13-4f74-a1ac-6c6768994862,MESMER PHARMACEUTICALS,Office 365 E3,0.0,0.0,,0.0
,,bdcaff72-ed13-4f74-a1ac-6c6768994862,MESMER PHARMACEUTICALS,Microsoft 365 Business Premium,0.0,0.0,,0.0
,,96f018e7-c8af-4645-b65b-1e41855e4959,AFRICURE PHARMACEUTICALS (INDIA) PRIVATE LIMITED,Exchange Online (Plan 2),0.0,0.0,,0.0
,,5c056fff-fcfe-48b7-aa42-d5a8a6a477e9,Brio Shaikh,Enterprise Mobility + Security E5,0.0,0.0,,0.0
,,c1efdc9e-9edc-4e22-8608-fa0f9e29ed5f,Exeter Premedia Services Private Limited,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,407c9e2c-5b55-46a3-9cbe-0c6d171fa370,PIERSOFT TECHNOLOGIES,Project Plan 3,0.0,0.0,,0.0
,,8682a1d9-ecb8-4143-860f-287983d60773,semnox.com,Project Plan 1,0.0,0.0,,0.0
,,5366b679-3862-41b8-953c-530969491bc3,D2K Technologies India Pvt. Ltd.,Office 365 E3,0.0,0.0,,0.0
,,fcf2ecf3-39e2-43d5-92c9-7a6e3556f82e,cornerstoneindia.in,Microsoft 365 Business Standard,0.0,0.0,,0.0
,,edb4fb64-2884-4ce0-960e-df9dc5e0bf71,Infusion Solutions,Dynamics 365 Business Central Premium,0.0,0.0,,0.0
,,8a403ded-9ccb-4d2d-96f9-98123588e84f,Tejarisolutions Pvt Ltd,Visio Plan 1,0.0,0.0,,0.0
,,9ccfa71f-dd55-44cd-a630-d1796b17537c,Druva Data Solutions Private Limited,Office 365 E3,0.0,0.0,,0.0
,,33b4e102-7a36-4499-a7d0-4e90a1f1f9ac,vCentriCloud Service,Microsoft 365 Business Standard,0.0,-0.0,,0.0
