CP ID,Microsoft Id,Invoice Number,Order Date,Item Id,Item Name,Item Description,Quantity,Unit Price
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202308430,2023-10-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Oct-2023 to 27-Jan-2024] [opcito.com],168,324.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202309239,2023-11-08,671,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3 [01-Nov-2023 to 30-Nov-2023] [opcitotech.onmicrosoft.com],120,675.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202309239,2023-11-08,822,Azure Active Directory Premium P2,Azure Active Directory Premium P2 [01-Nov-2023 to 30-Nov-2023] [opcitotech.onmicrosoft.com],1,600.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202309769,2023-11-30,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [29-Nov-2023 to 28-Feb-2024] [opcito.com],36,1418.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202310525,2023-12-08,671,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3 [01-Dec-2023 to 31-Dec-2023] [opcitotech.onmicrosoft.com],120,675.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202310525,2023-12-08,822,Azure Active Directory Premium P2,Azure Active Directory Premium P2 [01-Dec-2023 to 31-Dec-2023] [opcitotech.onmicrosoft.com],1,600.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202311257,2024-01-03,671,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3 [01-Jan-2024 to 31-Jan-2024] [opcitotech.onmicrosoft.com],120,675.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202311257,2024-01-03,822,Azure Active Directory Premium P2,Azure Active Directory Premium P2 [01-Jan-2024 to 31-Jan-2024] [opcitotech.onmicrosoft.com],1,600.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202312322,2024-01-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Jan-2024 to 27-Apr-2024] [opcito.com],168,108.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202312889,2024-02-06,671,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3 [01-Feb-2024 to 31-Feb-2024] [opcitotech.onmicrosoft.com],120,675.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202312889,2024-02-06,822,Azure Active Directory Premium P2,Azure Active Directory Premium P2 [01-Feb-2024 to 31-Feb-2024] [opcitotech.onmicrosoft.com],1,600.0
6242,7cad185a-c463-46e3-ae25-fec131d6f066,202313799,2024-02-29,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [29-Feb-2024 to 28-May-2024] [opcito.com],36,1418.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202301171,2023-05-05,60,Microsoft 365 Business Basic India,Microsoft 365 Business Basic India [01-Apr-2023 to 30-Apr-2023] [rsbajaj.co.in],14,108.87
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202302696,2023-06-08,60,Microsoft 365 Business Basic India,Microsoft 365 Business Basic India [01-May-2023 to 31-May-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202304110,2023-07-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jun-2023 to 30-Jun-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202304769,2023-08-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jul-2023 to 31-Jul-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202306682,2023-09-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Aug-2023 to 31-Aug-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202306683,2023-09-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Sep-2023 to 30-Sep-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202307550,2023-10-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Oct-2023 to 31-Oct-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202309229,2023-11-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Nov-2023 to 30-Nov-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202310574,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Dec-2023 to 31-Dec-2023] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202311203,2024-01-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jan-2024 to 31-Jan-2024] [rsbajaj.co.in],14,120.0
6262,3a89fdb7-4ced-44de-a983-069c4c365bed,202313164,2024-02-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Feb-2024 to 29-Feb-2024] [rsbajaj.co.in],14,120.0
6274,10a58c8d-4a71-4453-8302-9a02e6e40d5e,202301486,2023-05-10,22,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-May-2023 to 06-May-2024] [aster-corporation.com],4,1620.0
6274,10a58c8d-4a71-4453-8302-9a02e6e40d5e,202301539,2023-05-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [11-May-2023 to 10-May-2024] [leypharm.com],2,1620.0
6296,2e01698f-833f-48d6-b52f-25370304a6df,202301551,2023-05-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [13-May-2023 to 12-May-2024] [rawedge.in],20,1300.0
6296,2e01698f-833f-48d6-b52f-25370304a6df,202309785,2023-11-30,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [30-Nov-2023 to 12-May-2024] [rawedge.in],2,586.07
6316,86516e24-ab00-4219-81e2-8a68f48ade6b,202301857,2023-05-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-May-2023 to 25-May-2024] [i2techs.com],21,1500.0
6329,adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,202304094,2023-07-12,22,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-May-2023 to 20-May-2024] [ceremorphic.com],250,1591.49
6329,adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,202304094,2023-07-12,23,Visio Plan 2,Microsoft Visio Online Plan 2 [11-Jun-2023 to 10-Jun-2024],30,14125.55
6329,adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,202304094,2023-07-12,68,Project Plan 3,Project Plan 3 [11-Jun-2023 to 10-Jun-2024],5,28216.69
6329,adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,202304094,2023-07-12,61,Microsoft 365 Apps for business India,Microsoft 365 Apps for business [11-Jun-2023 to 28-May-2024] [ceremorphicindia.onmicrosoft.com],60,7466.63
6329,adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,202313659,2024-02-23,671,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3 [15-Mar-2024 to 14-Mar-2025] [ceremorphicindia.onmicrosoft.com],160,8700.0
6329,adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,202313659,2024-02-23,630,Microsoft Defender for Office 365 (Plan 1),Microsoft Defender for Office 365 (Plan 1) [15-Mar-2024 to 14-Mar-2025] [ceremorphicindia.onmicrosoft.com],160,1620.0
6338,a1520946-542c-4e16-85ca-bc6882331d18,202301759,2023-05-22,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [23-May-2023 to 22-May-2024] [eft.org.in],30,7500.0
6339,2c190cd1-e9dd-49b4-954f-05958fbb35b8,202301788,2023-05-23,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [23-May-2023 to 22-May-2024] [pecomponents.onmicrosoft.com],49,1350.0
6339,2c190cd1-e9dd-49b4-954f-05958fbb35b8,202301788,2023-05-23,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [23-May-2023 to 22-May-2024] [pecomponents.onmicrosoft.com],5,7200.0
6341,483cd4c6-0f83-439d-a5b2-392bb5185d07,202301833,2023-05-24,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-May-2023 to 25-May-2024] [builten.in],16,1620.0
6343,76d5d933-2ddc-40cb-a89f-0c4cd5964319,202307195,2023-09-29,120,Windows 10 Enterprise E3,Windows 10 E3 [30-May-2020 to 29-May-2021] [synthesissol.onmicrosoft.com],15,4500.0
6343,76d5d933-2ddc-40cb-a89f-0c4cd5964319,202307195,2023-09-29,120,Windows 10 Enterprise E3,Windows 10 E3 [30-May-2021 to 29-May-2022] [synthesissol.onmicrosoft.com],15,4500.0
6343,76d5d933-2ddc-40cb-a89f-0c4cd5964319,202307195,2023-09-29,120,Windows 10 Enterprise E3,Windows 10 E3 [30-May-2022 to 29-May-2023] [synthesissol.onmicrosoft.com],15,4500.0
6343,76d5d933-2ddc-40cb-a89f-0c4cd5964319,202307195,2023-09-29,120,Windows 10 Enterprise E3,Windows 10 E3 [30-May-2023 to 30-Jun-2023] [synthesissol.onmicrosoft.com],15,394.52
6343,76d5d933-2ddc-40cb-a89f-0c4cd5964319,202312428,2024-01-31,22,Microsoft 365 Business Basic,Microsoft 365 Business Basic [25-Jan-2024 to 24-Jan-2025] [synthesissol.onmicrosoft.com],70,1380.0
6343,76d5d933-2ddc-40cb-a89f-0c4cd5964319,202312428,2024-01-31,658,Microsoft 365 Apps for enterprise,Microsoft 365 Apps for enterprise [25-Jan-2024 to 24-Jan-2025] [synthesissol.onmicrosoft.com],2,10152.0
6350,49c56393-7637-4a10-8418-6e02106fa03c,202301934,2023-05-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-May-2023 to 28-May-2024] [ordopack.com],9,1620.0
6350,49c56393-7637-4a10-8418-6e02106fa03c,202304513,2023-07-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jul-2023 to 28-May-2024] [ordopack.com],1,1363.28
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202302075,2023-06-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jun-2023 to 31-May-2024] [sreebtech.com],41,1400.0
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202302075,2023-06-01,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Jun-2023 to 31-May-2024] [sreebtech.com],1,7200.0
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202302075,2023-06-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jun-2023 to 31-May-2024] [devorks.com],4,1400.0
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202302075,2023-06-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jun-2023 to 31-May-2024] [spryple.com],4,1400.0
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202302938,2023-06-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Jun-2023 to 31-May-2024] [sreebtech.com],5,1331.15
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202305694,2023-08-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [22-Aug-2023 to 31-May-2024] [sreebtech.com],7,1086.34
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202305751,2023-08-23,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [23-Aug-2023 to 31-May-2024] [sreebtech.com],15,1082.51
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202307370,2023-10-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [04-Oct-2023 to 31-May-2024] [sreebtech.com],5,921.86
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202309172,2023-11-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Nov-2023 to 31-May-2024] [sreebtech.com],5,791.8
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202312174,2024-01-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Jan-2024 to 31-May-2024] [sreebtech.com],10,512.57
6357,795b4059-0b8c-4da4-8f91-88ded8b06e90,202313075,2024-02-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Feb-2024 to 31-May-2024] [sreebtech.com],10,439.89
6366,32f9d909-6b93-493e-ad0c-de0cddeab84c,202308071,2023-10-12,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [12-Oct-2023 to 11-Oct-2024] [iiistudio.in],2,5700.0
6387,149e750a-cb84-4282-8270-f6da3fdff403,202301369,2023-05-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [08-May-2023 to 26-Sep-2023] [olympicindustrials.in],3,583.56
6387,149e750a-cb84-4282-8270-f6da3fdff403,202307139,2023-09-27,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [27-Sep-2023 to 26-Sep-2024] [olympicindustrials.in],20,1500.0
6387,149e750a-cb84-4282-8270-f6da3fdff403,202313825,2024-02-29,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [29-Feb-2024 to 26-Sep-2024] [olympicindustrials.in],1,4525.55
6396,f0c84a3d-c411-4386-bc42-9fb15db1f7cc,202302768,2023-06-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-Jun-2023 to 11-Jun-2024] [puraniks.in],125,1300.0
6396,f0c84a3d-c411-4386-bc42-9fb15db1f7cc,202313099,2024-02-07,630,Microsoft Defender for Office 365 (Plan 1),Microsoft Defender for Office 365 (Plan 1) [07-Feb-2024 to 06-Feb-2025] [puraniks.in],4,1850.0
6401,d0e041ea-0f70-4313-9331-ba6556cad067,202302774,2023-06-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [10-Jun-2023 to 09-Jun-2024] [prakashpump.com],50,1310.0
6401,d0e041ea-0f70-4313-9331-ba6556cad067,202303077,2023-06-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [22-Jun-2023 to 21-Jun-2024] [panji.in],10,1310.0
6401,d0e041ea-0f70-4313-9331-ba6556cad067,202308436,2023-10-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Oct-2023 to 21-Jun-2024] [panji.in],5,848.28
6410,60d0cf59-be8e-4485-ad16-057dc5b1bce1,202302997,2023-06-20,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [20-Jun-2023 to 15-Dec-2023] [nobrokersol.onmicrosoft.com],15,3301.45
6410,60d0cf59-be8e-4485-ad16-057dc5b1bce1,202312231,2024-01-23,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [16-Dec-2023 to 07-Feb-2024] [nobrokersol.onmicrosoft.com],45,995.97
6410,60d0cf59-be8e-4485-ad16-057dc5b1bce1,202312441,2024-02-01,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [08-Feb-2024 to 30-Jan-2025] [nobrokersol.onmicrosoft.com],100,6826.52
6410,60d0cf59-be8e-4485-ad16-057dc5b1bce1,202312441,2024-02-01,617,Office 365 Extra File Storage,Office 365 Extra File Storage [31-Jan-2024 to 30-Jan-2025] [nobrokersol.onmicrosoft.com],1000,178.0
6415,3fca8dea-d55a-4a24-8dd6-07e9cce02580,202302998,2023-06-20,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Jun-2023 to 19-Jun-2024] [servunity.in],7,1550.0
6415,3fca8dea-d55a-4a24-8dd6-07e9cce02580,202302998,2023-06-20,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [20-Jun-2023 to 19-Jun-2024] [servunity.in],1,7500.0
6421,807fe524-f628-4346-8953-3c16c3dfea0c,202303132,2023-06-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jun-2023 to 25-Jun-2024] [gcitech.com],1,1500.0
6425,b03833d5-1303-4a0c-a221-f63b9026a965,202303588,2023-07-05,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jul-2023 to 30-Jun-2024] [jvco.in],43,1500.0
6427,8567b904-c1e3-4510-8d5a-1d9ae8a7e1b7,202303212,2023-06-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [27-Jun-2023 to 26-Jun-2024] [matduntech.onmicrosoft.com],20,1450.0
6427,8567b904-c1e3-4510-8d5a-1d9ae8a7e1b7,202303212,2023-06-28,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [27-Jun-2023 to 26-Jun-2024] [matduntech.onmicrosoft.com],2,7400.0
6429,8d91fc06-efd9-44e7-9a3d-355c136a5c20,202303134,2023-06-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jun-2023 to 25-Jun-2024] [fliqa.in],4,1620.0
6429,8d91fc06-efd9-44e7-9a3d-355c136a5c20,202309411,2023-11-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Nov-2023 to 25-Jun-2024] [fliqa.in],10,987.05
6429,8d91fc06-efd9-44e7-9a3d-355c136a5c20,202309851,2023-12-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Dec-2023 to 25-Jun-2024] [fliqa.in],5,920.66
6429,8d91fc06-efd9-44e7-9a3d-355c136a5c20,202313711,2024-02-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Feb-2024 to 25-Jun-2024] [fliqa.in],2,535.57
6436,24c918ac-8028-41db-bf73-da6bb388cc67,202303211,2023-06-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Jun-2023 to 27-Jun-2024] [huebrightgroup.com],1,1500.0
6445,20efe777-d29e-4bfb-9776-0dd2aa7bebe9,202303140,2023-06-26,588,Project Plan 3,Project Plan 3 [26-Jun-2023 to 25-Jun-2024] [precitec.co.in],1,23343.0
6445,20efe777-d29e-4bfb-9776-0dd2aa7bebe9,202303140,2023-06-26,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [26-Jun-2023 to 25-Jun-2024] [precitec.co.in],4,7200.0
6445,20efe777-d29e-4bfb-9776-0dd2aa7bebe9,202303140,2023-06-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jun-2023 to 25-Jun-2024] [precitec.co.in],15,1450.0
6447,bb304230-2b8b-44e2-8b05-f34c40d6be38,202302927,2023-06-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jun-2023 to 25-Jun-2024] [niqr.in],6,1500.0
6449,e4e0f1de-d9b6-4dc3-9f95-f94d4489ab33,202303397,2023-07-03,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [03-Jun-2023 to 02-Jul-2024] [avniro.onmicrosoft.com],20,1257.0
6450,44df5d58-d3b7-430f-88f2-39b781789225,202300012,2023-04-01,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Apr-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,4756.16
6450,44df5d58-d3b7-430f-88f2-39b781789225,202300013,2023-04-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Apr-2023 to 28-Jun-2023] [sukino.com],1,292.6
6450,44df5d58-d3b7-430f-88f2-39b781789225,202300183,2023-04-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [08-Apr-2023 to 28-Jun-2023] [sukino.com],2,269.59
6450,44df5d58-d3b7-430f-88f2-39b781789225,202301558,2023-05-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-May-2023 to 28-Jun-2023] [sukino.com],1,157.81
6450,44df5d58-d3b7-430f-88f2-39b781789225,202301677,2023-05-18,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [18-May-2023 to 28-Jun-2023] [sukino.com],1,138.08
6450,44df5d58-d3b7-430f-88f2-39b781789225,202303404,2023-07-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Jun-2023 to 28-Jun-2024] [sukino.com],53,1300.0
6450,44df5d58-d3b7-430f-88f2-39b781789225,202303964,2023-07-07,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [07-Jul-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,2895.89
6450,44df5d58-d3b7-430f-88f2-39b781789225,202304341,2023-07-20,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [20-Jul-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,2646.58
6450,44df5d58-d3b7-430f-88f2-39b781789225,202304758,2023-08-02,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [02-Aug-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,2397.26
6450,44df5d58-d3b7-430f-88f2-39b781789225,202305786,2023-08-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Aug-2023 to 30-Jun-2024] [sukino.com],1,1016.39
6450,44df5d58-d3b7-430f-88f2-39b781789225,202305901,2023-08-31,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [31-Aug-2023 to 30-Jun-2024] [sukino.com],1,1000.0
6450,44df5d58-d3b7-430f-88f2-39b781789225,202306006,2023-09-01,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Sep-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],2,1821.92
6450,44df5d58-d3b7-430f-88f2-39b781789225,202306007,2023-09-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Sep-2023 to 30-Jun-2024] [sukino.com],1,996.72
6450,44df5d58-d3b7-430f-88f2-39b781789225,202306648,2023-09-08,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [08-Sep-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,1687.67
6450,44df5d58-d3b7-430f-88f2-39b781789225,202306900,2023-09-19,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [19-Sep-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,1476.71
6450,44df5d58-d3b7-430f-88f2-39b781789225,202307179,2023-09-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Sep-2023 to 30-Jun-2024] [sukino.com],1,908.2
6450,44df5d58-d3b7-430f-88f2-39b781789225,202307180,2023-09-28,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [28-Sep-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,1304.11
6450,44df5d58-d3b7-430f-88f2-39b781789225,202309460,2023-11-17,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [17-Nov-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,345.21
6450,44df5d58-d3b7-430f-88f2-39b781789225,202309537,2023-11-21,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [21-Nov-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],1,268.49
6450,44df5d58-d3b7-430f-88f2-39b781789225,202309770,2023-11-30,18,Microsoft 365 Business Standard,Microsoft 365 Business Standard [30-Nov-2023 to 04-Dec-2023] [sukinohealthcare.onmicrosoft.com],2,95.89
6455,cc9cdc8f-d168-4378-890f-d8a03815ce04,202303837,2023-07-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [06-Jul-2023 to 05-Jul-2025] [aiwtdsociety.onmicrosoft.com],2,3000.0
6472,7b729cfa-b23d-4692-ba81-f1e3c131623f,202304118,2023-07-13,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [13-Jul-2023 to 12-Jul-2024] [m2all.com],105,1296.0
6482,41a17981-ef53-42eb-9359-03b585a05b81,202303604,2023-07-05,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [05-Jul-2023 to 04-Jul-2024] [indiyumfoods.com],23,1350.0
6484,344beaf1-5c3d-4f9e-ae5e-c0c16fbbdb76,202311074,2023-12-30,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [30-Dec-2023 to 29-Dec-2024] [trizeal.in],13,1450.0
6488,db1b77a2-f00c-436b-9305-2a5b5b44fb44,202304177,2023-07-15,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [15-Jul-2023 to 14-Jul-2024] [brochill.com],41,1620.0
6488,db1b77a2-f00c-436b-9305-2a5b5b44fb44,202306084,2023-09-05,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [03-Sep-2023 to 02-Sep-2024] [brochill.onmicrosoft.com],7,7100.0
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202300107,2023-04-04,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [04-Apr-2023 to 28-Jul-2023] [nfaktorsol.onmicrosoft.com],1,2097.53
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202304590,2023-07-31,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [29-Jul-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],34,8700.0
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202304779,2023-08-02,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [02-Aug-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],1,8604.92
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202305870,2023-08-30,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [30-Aug-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],1,7939.34
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202306720,2023-09-11,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [11-Sep-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],1,7654.1
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202306904,2023-09-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [19-Sep-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],1,7463.93
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202308473,2023-10-31,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [31-Oct-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],1,6465.57
6501,80e5dde0-f9dc-481f-96e0-aa8169af2035,202309070,2023-11-06,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [06-Nov-2023 to 28-Jul-2024] [nfaktorsol.onmicrosoft.com],1,6322.95
6514,22aa78b5-bcc3-42ee-8544-1e1a890b8387,202304464,2023-07-25,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [29-Jul-2023 to 28-Jul-2024] [ascher.in],1,7128.0
6518,f4f8cbc1-08f0-4e6e-8c62-54e8393a5768,202309907,2023-12-04,22,Microsoft 365 Business Basic,Microsoft 365 Business Basic [04-Dec-2023 to 03-Dec-2024] [greatindiamedia.com],1,1500.0
6526,52e5a706-49a5-4aed-920e-7526ef8e3d21,202300059,2023-04-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [02-Apr-2023 to 21-Feb-2024] [elementree.co.in],1,1250.41
6526,52e5a706-49a5-4aed-920e-7526ef8e3d21,202300211,2023-04-10,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [10-Apr-2023 to 21-Feb-2024] [elementree.co.in],1,1219.73
6526,52e5a706-49a5-4aed-920e-7526ef8e3d21,202301652,2023-05-17,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-May-2023 to 21-Feb-2024] [elementree.co.in],1,1077.81
6526,52e5a706-49a5-4aed-920e-7526ef8e3d21,202306017,2023-09-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [04-Sep-2023 to 21-Feb-2024] [elementree.co.in],1,655.89
6526,52e5a706-49a5-4aed-920e-7526ef8e3d21,202309171,2023-11-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Nov-2023 to 21-Feb-2024] [elementree.co.in],3,410.41
6526,52e5a706-49a5-4aed-920e-7526ef8e3d21,202313610,2024-02-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [22-Feb-2024 to 21-Feb-2025] [elementree.co.in],18,1540.0
