customerId,customerName,skuName,invoiceMonth,total
7be66c91-cab4-442a-8f0f-4b0f91b44c7c,Mirafra Software Technologies Pvt Ltd,Office 365 F3,2023-02-01,162632.0
7c1644e6-7be5-46b5-b6c1-38e32c01bd84,NITALAKSHAYA AGRI LLP,Microsoft 365 Business Basic,2023-02-01,300.0
7c3142f9-6d4f-4082-b1ce-c192ef463527,Law Assist,Microsoft 365 Business Basic,2023-02-01,800.0
7c51d221-e93b-4397-b4c7-775faf9f6d10,Winfo Solutions,Business Premium - India & APAC Emerging Markets Promo,2023-02-01,5051.6
7c51d221-e93b-4397-b4c7-775faf9f6d10,Winfo Solutions,Microsoft 365 Apps for business,2023-02-01,2160.0
7c51d221-e93b-4397-b4c7-775faf9f6d10,Winfo Solutions,Microsoft 365 Business Basic,2023-02-01,14991.790000000003
7cad185a-c463-46e3-ae25-fec131d6f066,Opcito Technologies Private Limited,Azure Active Directory Premium P2,2023-02-01,520.0
7cad185a-c463-46e3-ae25-fec131d6f066,Opcito Technologies Private Limited,Enterprise Mobility + Security E3,2023-02-01,72960.0
7cad185a-c463-46e3-ae25-fec131d6f066,Opcito Technologies Private Limited,Microsoft 365 Apps for business,2023-02-01,15552.0
7cad185a-c463-46e3-ae25-fec131d6f066,Opcito Technologies Private Limited,Microsoft 365 Business Basic,2023-02-01,16800.0
7d38bacf-3be2-43c7-b5a2-644231df4faf,GemLab Laboratories,Microsoft 365 Business Basic,2023-02-01,1400.0
7f37869e-958d-426f-b49d-3e0f06729695,Sukan Engineering Pvt. Ltd.,Exchange Online Archiving for Exchange Online,2023-02-01,344.0
7f37869e-958d-426f-b49d-3e0f06729695,Sukan Engineering Pvt. Ltd.,Microsoft 365 Business Basic,2023-02-01,2100.0
7f6ec862-e29c-4e32-8fc8-192ac66cfdca,Annet Technologies (Gujarat),Exchange Online (Plan 1),2023-02-01,60480.0
7f6ec862-e29c-4e32-8fc8-192ac66cfdca,Annet Technologies (Gujarat),Microsoft 365 Business Standard,2023-02-01,4872.0
7f6ec862-e29c-4e32-8fc8-192ac66cfdca,Annet Technologies (Gujarat),SMB New Customer/Upsell and Legacy Renewal Promo - M365 Business Basic,2023-02-01,32400.0
7f6ec862-e29c-4e32-8fc8-192ac66cfdca,Annet Technologies (Gujarat),SMB New Customer/Upsell and Legacy Renewal Promo - M365 Business Standard,2023-02-01,115996.0
80706d7e-5e7f-4257-bdce-6379b90ece0f,FREIGHT MODAL SHIPPING AND LOGISTICS PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,891.84
80e5dde0-f9dc-481f-96e0-aa8169af2035,nFaktor Solutions Pvt.Ltd,Microsoft 365 Business Standard,2023-02-01,17556.0
80e86e1a-8c26-499a-b1e1-41fc1a7cc7e2,DYNABLOCKS,Microsoft 365 Business Standard,2023-02-01,2660.0
8147bfaa-3b6a-449c-8cc1-c4a0df91e7f1,I&C TAX SOLUTIONS.,Microsoft 365 Business Basic,2023-02-01,300.0
816fdfcb-4105-4d3f-8d55-837ce00bb8bf,Almoh Media india Pvt. Ltd,Exchange Online Archiving for Exchange Online,2023-02-01,860.0
816fdfcb-4105-4d3f-8d55-837ce00bb8bf,Almoh Media india Pvt. Ltd,Microsoft 365 Business Basic,2023-02-01,4000.0
81c384b6-a5e8-4c99-96fd-e3593fc6cab3,HealthPlix Technologies,Microsoft 365 Apps for business,2023-02-01,21600.0
81f75abf-00e3-4f25-81a1-3e46617baf1e,ATC Online LLP,Microsoft 365 Business Basic,2023-02-01,500.0
82013b22-c884-4cec-93fd-c3eb25fea5c3,EXCEL IT SERVICES PRIVATE LIMITED,Microsoft 365 Business Standard,2023-02-01,2128.0
8271a789-dbef-4324-9b31-9c842f57b7fb,Forekor Technologies Private Limited,Microsoft 365 Business Basic,2023-02-01,200.0
8311e1f2-05a9-4eaa-8fc1-494dfef1413a,O365 Test Customer,Microsoft 365 Business Standard,2023-02-01,14500.0
84293b30-31f3-43fd-a07c-19d9b949dfb9,JYOLA FARMS,Microsoft 365 Business Basic,2023-02-01,160.26
852dccf8-b7f4-475b-a349-aa0a97837b58,ATC Online LLP,Microsoft 365 Business Basic,2023-02-01,200.0
8567b904-c1e3-4510-8d5a-1d9ae8a7e1b7,Matdun Labs India Private Limited,Microsoft 365 Business Basic,2023-02-01,3000.0
8567b904-c1e3-4510-8d5a-1d9ae8a7e1b7,Matdun Labs India Private Limited,Microsoft 365 Business Standard,2023-02-01,1596.0
86516e24-ab00-4219-81e2-8a68f48ade6b,i2TECHLABS PVT LTD,Microsoft 365 Business Basic,2023-02-01,3500.0
86618d83-832a-4160-a66b-b860822c7e15,Vimbri Media Pvt. Ltd,Microsoft 365 Business Basic,2023-02-01,30000.0
86618d83-832a-4160-a66b-b860822c7e15,Vimbri Media Pvt. Ltd,Microsoft 365 Business Standard,2023-02-01,23180.0
86618d83-832a-4160-a66b-b860822c7e15,Vimbri Media Pvt. Ltd,Microsoft Defender for Office 365 (Plan 1),2023-02-01,35960.0
86618d83-832a-4160-a66b-b860822c7e15,Vimbri Media Pvt. Ltd,Office 365 E3,2023-02-01,1257.8
86fb359e-1360-4ab3-b90d-2a68e8c007b9,Data Semantics Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,27700.0
86fb359e-1360-4ab3-b90d-2a68e8c007b9,Data Semantics Pvt Ltd,Office 365 E3,2023-02-01,52308.6
87596005-68b1-4e6d-a015-9bb1eac2ee5c,Audree Infotech Pvt Ltd,Enterprise Mobility + Security E3,2023-02-01,608.0
87596005-68b1-4e6d-a015-9bb1eac2ee5c,Audree Infotech Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,22000.0
87596005-68b1-4e6d-a015-9bb1eac2ee5c,Audree Infotech Pvt Ltd,Microsoft Defender for Office 365 (Plan 1),2023-02-01,25520.0
87d57371-45c7-400c-b579-6983798d6e79,KNACKBOUT STUDIO PVT LTD,Microsoft 365 Business Basic,2023-02-01,731.64
87f57a0c-ab05-4607-ac09-e1b35e89955d,EWA Healthcare Solutions Private Limited,Microsoft 365 Business Basic,2023-02-01,300.0
87fc6109-4599-4e03-a0af-e908b21fa84f,Jaya Sharma and Associates,Microsoft 365 Business Basic,2023-02-01,500.0
88509070-fbc8-41c1-85e7-3c0a44729255,Druva Data Solutions Pvt. Ltd.,Microsoft 365 Business Basic,2023-02-01,3500.0
8907d539-6563-4116-b8c9-6136c66b7329,Sharad Insulations & Interiors Pvt. Ltd.,Microsoft 365 Business Basic,2023-02-01,1500.0
89bd71aa-1534-469d-a7ce-887df7a3487a,INSOFE Education Pvt.Ltd.,Microsoft 365 Business Basic,2023-02-01,14100.0
89bd71aa-1534-469d-a7ce-887df7a3487a,INSOFE Education Pvt.Ltd.,Microsoft 365 Business Standard,2023-02-01,8941.039999999999
89bd71aa-1534-469d-a7ce-887df7a3487a,INSOFE Education Pvt.Ltd.,Project Plan 1,2023-02-01,576.0
89d73fbf-1e89-45c4-8452-30f488afcf6f,Cyber Sphere IT Service India Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,1800.0
8a4bcfb7-96f0-45e5-a8f4-079121f7e4ba,Brio demo for E1 promo,Microsoft Teams Essentials,2023-02-01,2000.0
8a4d9734-a237-4691-b51b-1bc86f023676,nStore Technologies Pvt. Ltd,Microsoft 365 Business Basic,2023-02-01,700.0
8d82ff7b-2002-40d9-a7e2-15e92d8d3d45,Baghirathi Travel Solutions Private Limited,Microsoft 365 Business Basic,2023-02-01,6300.0
8d82ff7b-2002-40d9-a7e2-15e92d8d3d45,Baghirathi Travel Solutions Private Limited,Microsoft 365 Business Standard,2023-02-01,15428.0
8e59d624-891d-4348-b8b8-7e61012ff967,ASLF Law Offices,Exchange Online (Plan 2),2023-02-01,604.8
8e59d624-891d-4348-b8b8-7e61012ff967,ASLF Law Offices,Microsoft 365 Business Basic,2023-02-01,100.0
8e59d624-891d-4348-b8b8-7e61012ff967,ASLF Law Offices,Office 365 E3,2023-02-01,6522.4
8e798093-a1fa-454c-b6d1-12e4b18168b3,Bodhtree Consulting Limited,Exchange Online (Plan 2),2023-02-01,3680.0
8e798093-a1fa-454c-b6d1-12e4b18168b3,Bodhtree Consulting Limited,Microsoft 365 Business Basic,2023-02-01,9693.55
8f0eec4c-76b6-4829-a110-e55e181958c5,Sequel Logistics Pvt Ltd,Microsoft 365 Apps for business,2023-02-01,25083.85
8f2fbb67-ff2a-40b0-8c63-cd3115270d57,Ub Group,Microsoft 365 Business Basic,2023-02-01,1080.0
8f2fbb67-ff2a-40b0-8c63-cd3115270d57,Ub Group,Microsoft 365 Business Standard,2023-02-01,580.0
8fa13ba4-5080-4e93-b14d-5a3f469d2e6d,Tejora Private Limited.,SMB New Customer/Upsell and Legacy Renewal Promo - M365 Business Basic,2023-02-01,16708.659999999996
90090ff8-b516-4123-b164-16e14b170d48,Gretel Network Of Aircrafts & Turbine Engines Aviation Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,1700.0
91ed8857-5d39-4022-91c7-555a56a6d62f,Wilmer Technologies LLP,Microsoft 365 Apps for business,2023-02-01,2160.0
91ed8857-5d39-4022-91c7-555a56a6d62f,Wilmer Technologies LLP,Microsoft 365 Business Basic,2023-02-01,8177.4
91ed8857-5d39-4022-91c7-555a56a6d62f,Wilmer Technologies LLP,Microsoft 365 Business Standard,2023-02-01,2660.0
925cd8c9-7099-4084-900d-d80a5ad93dc6,SANPHIO GLOBAL LLP,Microsoft 365 Business Basic,2023-02-01,700.0
93698627-0574-46ba-9592-ca538bad4e02,1to1help.net,Enterprise Mobility + Security E3,2023-02-01,79040.0
93698627-0574-46ba-9592-ca538bad4e02,1to1help.net,Exchange Online Archiving for Exchange Online,2023-02-01,172.0
93698627-0574-46ba-9592-ca538bad4e02,1to1help.net,Microsoft 365 Business Basic,2023-02-01,25258.1
94928a76-25dd-4e35-b0c4-de6291f896c3,MERADAWAI PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,3800.0
94e5a715-b28e-4a2e-ae16-865ca9f55a52,Ultraa Pack Industires Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,400.0
95d081a1-9b28-47c4-8d67-0848ec51d1ce,GY Foundation,Microsoft 365 Business Basic,2023-02-01,100.0
9623bc03-37ee-4573-b877-390fe4311c51,Eclature,Microsoft 365 Business Basic,2023-02-01,2700.0
96ab60a4-4f8a-42d7-bd7c-60a66e664e12,West Agile IT Labs India Pvt. Ltd,SMB New Customer/Upsell and Legacy Renewal Promo - M365 Business Basic,2023-02-01,1080.0
977f7804-ed94-4d57-9e3e-9d7863242dc9,Gati Poc,Microsoft Teams Essentials,2023-02-01,2000.0
98bca36d-c231-45ae-a2f8-b094910d15e7,Pradeep Computers,Microsoft 365 Business Basic,2023-02-01,100.0
9b3c7b4b-7156-4765-a6aa-6cec85568eef,Pre-Time Taxation,Microsoft 365 Business Basic,2023-02-01,800.0
9b6b2494-e101-4655-ba93-d223627515b0,NESTAVERA GROUP,Microsoft 365 Business Standard,2023-02-01,13300.0
9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Enterprise Mobility + Security E5,2023-02-01,948.0
9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Microsoft 365 Business Basic,2023-02-01,100.0
9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Microsoft Defender for Endpoint Server,2023-02-01,300.0
9c042c7d-66d4-43d4-928d-131abb340587,SOC Experts,Microsoft Defender for Office 365 (Plan 1),2023-02-01,116.0
9c8a0091-c084-4228-beea-c9c68ba9f374,Lite Magnesium Produucts  Pvt Ltd.,Microsoft 365 Business Basic,2023-02-01,1620.0
9c8a0091-c084-4228-beea-c9c68ba9f374,Lite Magnesium Produucts  Pvt Ltd.,Microsoft 365 Business Standard,2023-02-01,1740.0
9cb09ef3-ded8-4227-a5e4-a862086805fd,Furniture World,Microsoft 365 Business Basic,2023-02-01,10400.0
9d0c2a12-9a96-4c63-b808-9ae196caa550,Spineor Webservices Pvt ltd,Microsoft 365 Business Basic,2023-02-01,10900.0
9d3c49d7-dc9e-44e4-918a-bf924eb68c39,Best Apps Business Solutions Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,15308.73
9de675ad-bf56-4015-80b9-fb7074e953cc,INBISO ENGINEERING PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,1000.0
9e6d2ac1-9fcf-4c9c-b198-58c0d54f6619,theoneaccountant.com,Microsoft 365 Business Basic,2023-02-01,800.0
9eb99353-b469-4b4e-833a-f074cd8a7fbc,Go Digital Path,Microsoft 365 Apps for business,2023-02-01,944.0
9eb99353-b469-4b4e-833a-f074cd8a7fbc,Go Digital Path,Microsoft 365 Business Basic,2023-02-01,710.72
a04fb57c-0b55-4078-a9e7-e5956296acae,TRDFIN Support Services Private Limited,Microsoft 365 Business Standard,2023-02-01,2660.0
a05b3095-cecf-4eed-ad85-873e47523873,Oriens Global Marketing Pvt. Ltd.,Microsoft 365 Business Standard,2023-02-01,532.0
a0c1b489-1e25-49a7-871a-8ef252117fe8,RAV Industries,Microsoft 365 Business Basic,2023-02-01,324.0
a1520946-542c-4e16-85ca-bc6882331d18,ETERNAL FOUNDATION TRUST,Microsoft 365 Business Standard,2023-02-01,15960.0
a21fb5ca-d2bd-4ebb-b624-dc91a41aec88,Goldstone Technologies Limited,Microsoft 365 Business Basic,2023-02-01,5500.0
a21fb5ca-d2bd-4ebb-b624-dc91a41aec88,Goldstone Technologies Limited,Microsoft 365 Business Standard,2023-02-01,93445.8
a30255c6-b827-437a-8dc0-11cbf1e3d6f9,DataCorp Traffic Private Limited,Microsoft 365 Apps for business,2023-02-01,22032.0
a30255c6-b827-437a-8dc0-11cbf1e3d6f9,DataCorp Traffic Private Limited,Microsoft 365 Business Basic,2023-02-01,10783.24
a30255c6-b827-437a-8dc0-11cbf1e3d6f9,DataCorp Traffic Private Limited,Microsoft 365 Business Standard,2023-02-01,17024.0
a39a820d-8e7b-4f67-99e4-a603d6932fe1,Mount Meru India Pvt. Ltd.,Microsoft 365 Business Basic,2023-02-01,95.0
a3a5d917-12bb-4d32-98ee-2ed650152c31,AMN Lifescience Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,8896.09
a3a5d917-12bb-4d32-98ee-2ed650152c31,AMN Lifescience Pvt Ltd,Microsoft 365 Business Standard,2023-02-01,13832.0
a494a44a-eff1-4539-a7b0-b72e2836536c,Uttam Blastech Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,600.0
a494a44a-eff1-4539-a7b0-b72e2836536c,Uttam Blastech Pvt Ltd,Microsoft 365 Business Standard,2023-02-01,5422.96
a4fcb469-6336-47ea-a83b-3320488607fc,Hunsply Works,Microsoft 365 Business Basic,2023-02-01,5391.41
a5946dbd-40cf-4cb7-94a1-afc305a23196,Master Tax Accounting Services LLP,Microsoft 365 Business Basic,2023-02-01,1561.3
a63b5174-5b82-48a1-a4a3-0105040a5d19,LEAD RETRIVAL SERVICE,Microsoft 365 Business Basic,2023-02-01,2000.0
a6a0ac69-3335-4df8-ad82-eb38285a6ed6,Radiant Technologies,Microsoft 365 Business Basic,2023-02-01,200.0
a6a27f6a-1e15-4012-b209-9069222fa37d,Bitejoy foods,Microsoft 365 Business Basic,2023-02-01,125.42
a6de5489-d935-4a0e-a7d7-7e316a13db43,Altius Tech Insurance Broking Private Limited,Microsoft 365 Business Basic,2023-02-01,1498.1
a755d5a3-cce3-4542-96a4-7553d37b9795,Coffor Construction Technology Pvt. Ltd.,Project Plan 1,2023-02-01,1152.0
a79ee615-e9bc-4b2f-8067-fd2574e45b48,ACRANNOLIFE GENOMICS PRIVATE LIMITED,Microsoft 365 Apps for business,2023-02-01,2191.45
a819bf4f-008d-47b0-96bc-2e3c319711aa,KB ONSPOTIT Solutions (OPC) Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,2000.0
a875ef46-6d21-4830-99c5-6dd0c62527ae,MedallionX Website Developers,Microsoft 365 Business Basic,2023-02-01,216.0
a8df62d0-eea9-44ce-b4a2-65baa6380fe4,Propeltech labs India Pvt Ltd,Microsoft 365 Apps for business,2023-02-01,432.0
a953dcff-0257-4aba-972f-d00c6ec94e47,SUKAN ENGINEERING PRIVATE LIMITED,Exchange Online Archiving for Exchange Online,2023-02-01,172.0
a953dcff-0257-4aba-972f-d00c6ec94e47,SUKAN ENGINEERING PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,1400.0
aa719fb3-4816-4495-91fa-36a992fe0492,Lead Central,Microsoft 365 Business Basic,2023-02-01,4000.0
aab38684-9798-4714-b328-4c7915b32b40,Codeface Technologies,Microsoft 365 Business Basic,2023-02-01,1400.0
aab796a3-bcf0-4338-aa54-dac7ff6e4c1f,cocktailz,Microsoft 365 Business Basic,2023-02-01,1149.7
ab1cb412-0399-40d8-bc4b-02ad783a0e9e,GCR Foods and Beverages Private Limited,Microsoft 365 Business Basic,2023-02-01,500.0
abad57a6-d994-4c2b-bf21-f05a46ddaa73,NextGen Invitro Diagnostics Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,2500.0
acf47cce-de1d-4afe-8177-671593c94e96,DGS ASSOCIATES,Microsoft 365 Business Basic,2023-02-01,500.0
acf47cce-de1d-4afe-8177-671593c94e96,DGS ASSOCIATES,Microsoft 365 Business Standard,2023-02-01,2660.0
ad0d7b07-99e0-4e16-9a1a-fed64ae068b7,TechnoGen Digital Pvt Ltd,Microsoft 365 Business Standard,2023-02-01,2660.0
ad575fe2-cc8c-49a5-bb6e-228002566014,Techleaf Systems Pvt Ltd,Microsoft 365 Apps for business,2023-02-01,432.0
ad575fe2-cc8c-49a5-bb6e-228002566014,Techleaf Systems Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,1000.0
ada8f7d6-a4c9-4d8e-9ac5-744da359793d,Nitya Software Solutions Inc,Microsoft 365 Business Basic,2023-02-01,17200.0
adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,Ceremorphic Technologies Private Limited,Microsoft 365 Apps for business,2023-02-01,32400.0
adeafed9-d7d2-42f5-86d1-022e3b0a0d9e,Ceremorphic Technologies Private Limited,Microsoft 365 Business Basic,2023-02-01,25100.0
aefe51b0-2009-4c72-987d-03988faf99d6,ITCC,Microsoft 365 Business Basic,2023-02-01,3000.0
aefe51b0-2009-4c72-987d-03988faf99d6,ITCC,Microsoft 365 Business Standard,2023-02-01,5320.0
af7cc7ef-f323-48c6-9c42-c31ccfc7b159,Cyberozone Consulting,Microsoft 365 Business Basic,2023-02-01,114.97
afcd8581-f9ca-4776-a214-593479158114,DegreeMinusOne,Microsoft 365 Business Basic,2023-02-01,385.72
afcd8581-f9ca-4776-a214-593479158114,DegreeMinusOne,Microsoft 365 Business Standard,2023-02-01,580.0
b03833d5-1303-4a0c-a221-f63b9026a965,"J V N & Co., Chartered Accountants",Microsoft 365 Business Basic,2023-02-01,4300.0
b04c2da1-cb08-4b2a-9099-51b492037918,Intelogixs Research Private Limited,Microsoft 365 Business Standard,2023-02-01,4176.0
b04c2da1-cb08-4b2a-9099-51b492037918,Intelogixs Research Private Limited,Windows 10/11 Enterprise E3,2023-02-01,3168.0
b058d3be-6f6a-406c-bab2-bdf9aff6eeb5,Anxilla,Microsoft 365 Business Basic,2023-02-01,1900.0
b079e5b7-39b1-44e6-a3df-3ad75d27749f,Mount Meru India Pvt. Ltd.,Microsoft 365 Business Basic,2023-02-01,10740.0
b0b83017-116b-4127-a010-4fc5c984cb9f,poolsonlinestore.com,Microsoft 365 Business Basic,2023-02-01,100.0
b0b9e640-3402-49f6-9e04-6a31bd4d32d4,Xemplar Insights,Microsoft 365 Apps for business,2023-02-01,12719.7
b0b9e640-3402-49f6-9e04-6a31bd4d32d4,Xemplar Insights,Microsoft 365 Business Basic,2023-02-01,12505.5
b0b9e640-3402-49f6-9e04-6a31bd4d32d4,Xemplar Insights,Visio Plan 1,2023-02-01,1233.3
b0e0b885-4ecd-4b44-a47c-2fb061d9ea7f,    Jupiter  Lifeline Hospital Ltd,Power BI Pro,2023-02-01,2304.0
b2253681-5e15-4a64-964f-f52173e0d15b,KRGB BUSINESS SOLUTIONS PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,200.0
b28d4341-69d4-4725-9781-3558daa7ad74,Iperformics,Microsoft 365 Business Basic,2023-02-01,100.0
b351dc4a-3d9a-41ee-9244-767483887fce,EVOLVUS SOLUTIONS PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,8100.0
b351dc4a-3d9a-41ee-9244-767483887fce,EVOLVUS SOLUTIONS PRIVATE LIMITED,Microsoft 365 Business Standard,2023-02-01,532.0
b3634bde-3fb2-49bd-beed-1db4fa700bd8,CEN Technologies Pvt Ltd,Microsoft 365 Apps for business,2023-02-01,387.71
b3879073-4a0d-4202-add3-045b1fd96d01,Process Point Technologies.,Microsoft 365 Business Basic,2023-02-01,2600.0
b3879073-4a0d-4202-add3-045b1fd96d01,Process Point Technologies.,Microsoft 365 Business Standard,2023-02-01,2128.0
b4b3770e-e1ac-4df8-a50c-f13b12767e68,Aisin Automotive Karnataka Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,11664.0
b6314c72-0369-4c22-8b1d-3875f89d952b,Rydot Infotech Pvt. Ltd,Microsoft 365 Business Basic,2023-02-01,665.0
b6ec5dc9-485d-417a-ac0b-3908c728fa84,Browser Contacts,Microsoft 365 Business Basic,2023-02-01,1800.0
b761d35e-8e3b-4113-a283-ed0ce9c711a7,M/S Cothas Coffee Co,Microsoft 365 Apps for business,2023-02-01,10962.6
b840487e-befd-4371-91ee-a67a262f9b00,SUNDARAM HEALTH CENTRE,Microsoft 365 Business Basic,2023-02-01,1000.0
b840487e-befd-4371-91ee-a67a262f9b00,SUNDARAM HEALTH CENTRE,Microsoft 365 Business Standard,2023-02-01,6916.0
b84b0a45-88c4-4da1-92cf-efb84298395a,SRIT INDIA PRIVATE LIMITED,Microsoft 365 Business Basic,2023-02-01,200.0
b861db0b-3c1e-4c4d-962b-d7bff4ee91b1,Jumbotail Technologies Private Limited,Microsoft 365 Apps for business,2023-02-01,129600.0
b861db0b-3c1e-4c4d-962b-d7bff4ee91b1,Jumbotail Technologies Private Limited,Microsoft 365 Business Standard,2023-02-01,53200.0
b8c93382-13cb-4b5d-8869-d6ebd8086224,Sriram Enterprises,Microsoft 365 Business Basic,2023-02-01,600.0
b98d85f4-1313-43dd-aa30-e722fe86d0a5,ZeTechno Products and Services Pvt. Ltd.,Microsoft 365 Business Basic,2023-02-01,4000.0
b98d85f4-1313-43dd-aa30-e722fe86d0a5,ZeTechno Products and Services Pvt. Ltd.,Microsoft 365 Business Standard,2023-02-01,4256.0
b9d10a00-6e5a-4a87-b0b3-f0df7a3ac351,Pixelonicmedia llp,Microsoft 365 Business Basic,2023-02-01,756.0
b9f919c1-3294-43ab-877d-630d590b0585,Mount Meru India Private Limited,Exchange Online Archiving for Exchange Online,2023-02-01,688.0
b9f919c1-3294-43ab-877d-630d590b0585,Mount Meru India Private Limited,Microsoft 365 Business Basic,2023-02-01,1500.0
b9f919c1-3294-43ab-877d-630d590b0585,Mount Meru India Private Limited,Office 365 E3,2023-02-01,1324.0
ba18b037-b570-4a87-949f-879cfc584f93,srsadvisors.com,Microsoft 365 Business Basic,2023-02-01,1200.0
ba38fad3-9ef6-4ce0-9f32-b743f35ba77c,Scignyte Private Limited,Microsoft 365 Business Basic,2023-02-01,600.0
ba38fad3-9ef6-4ce0-9f32-b743f35ba77c,Scignyte Private Limited,Microsoft 365 Business Standard,2023-02-01,1596.0
ba832f38-d35f-4863-ba4f-81f595fae927,ITISH Business Solutions,Microsoft 365 Business Standard,2023-02-01,15960.0
bae62f87-7961-440b-995f-27d81e2af369,Fasta Pizza Private Limited,Microsoft 365 Business Basic,2023-02-01,6950.0
bb304230-2b8b-44e2-8b05-f34c40d6be38,National Institution For Quality And Reliability Bangalore,Microsoft 365 Business Basic,2023-02-01,600.0
bb458189-abbd-4c2b-9001-f0accce3334f,Sravan,Microsoft 365 Business Basic,2023-02-01,300.0
bb612c49-03be-4da1-9974-49f0c8704eb8,CloudFulcrum India Private Limited,Microsoft 365 Business Basic,2023-02-01,7000.0
bb612c49-03be-4da1-9974-49f0c8704eb8,CloudFulcrum India Private Limited,Microsoft 365 Business Standard,2023-02-01,19152.0
bbfc0353-022b-463b-8001-8371a775273e, Proov Identity Services Pvt. Ltd,Power BI Pro,2023-02-01,871.1
bcb372de-9455-47a6-8eaa-20781d161d26,Pellets Pharma Limited,Microsoft 365 Business Basic,2023-02-01,999.9499999999998
bcb372de-9455-47a6-8eaa-20781d161d26,Pellets Pharma Limited,Microsoft 365 Business Standard,2023-02-01,14500.15
bce1e966-3f92-40fd-9c5a-ab79d599547b,integraautomation.net,Power BI Premium Per User,2023-02-01,1152.0
bd011879-b4e0-48c6-8104-d4ce49b3a164,Hostack Software India Private Limited,Microsoft 365 Business Basic,2023-02-01,900.0
bd6433c6-78b8-45d2-8f48-aeb9c6ffc1b7,Tritainer,Microsoft 365 Business Basic,2023-02-01,300.0
be733096-f969-4ba5-84a7-c3fd644715f8,Q One Services,Microsoft 365 Business Standard,2023-02-01,532.0
bec28d4c-5ce6-417c-adf7-46f3440605f7,OSTRACA,Microsoft 365 Business Standard,2023-02-01,17024.0
bf14ed62-7d6f-460d-b00a-1d69fd5410e2,IFlowTech Solutions Private Limited,Microsoft 365 Apps for business,2023-02-01,4320.0
bf14ed62-7d6f-460d-b00a-1d69fd5410e2,IFlowTech Solutions Private Limited,Microsoft 365 Business Standard,2023-02-01,2128.0
bf69e7f5-a820-465b-9f07-7bccda1d4de7,TechRobots Inc,Microsoft 365 Business Basic,2023-02-01,1700.0
bf794065-0dfe-4a93-b821-be822b0c18b4,FRESHLEARN LLP,Microsoft 365 Business Basic,2023-02-01,1400.0
bf794065-0dfe-4a93-b821-be822b0c18b4,FRESHLEARN LLP,Microsoft 365 Business Standard,2023-02-01,1596.0
bfd4770a-854b-4665-8abd-43bf94c1a41f,Junto Creative,Microsoft 365 Business Basic,2023-02-01,710.7
c035fbe0-a2fc-43fb-b51a-ca615810c424,IndiGenius HR & Staffing Services Pvt Ltd,Microsoft 365 Business Basic,2023-02-01,100.0
c0a824dd-2bb0-4c05-9714-6eacaa06fdd5,Ideal Experiential Learning Private Limited,Microsoft 365 Business Basic,2023-02-01,2500.0
c14676c2-2297-4766-ac91-266ffd443002,ABSOLUTE BARBECUE PVT. LIMITED,Microsoft 365 Apps for business,2023-02-01,6048.0
c14676c2-2297-4766-ac91-266ffd443002,ABSOLUTE BARBECUE PVT. LIMITED,Microsoft 365 Business Basic,2023-02-01,30000.0
c14676c2-2297-4766-ac91-266ffd443002,ABSOLUTE BARBECUE PVT. LIMITED,Microsoft 365 Business Standard,2023-02-01,18088.0
c14676c2-2297-4766-ac91-266ffd443002,ABSOLUTE BARBECUE PVT. LIMITED,Power BI Pro,2023-02-01,576.0
c1f661c6-cae5-476b-b8cd-346379a2f904,Atec Pool,Microsoft 365 Business Basic,2023-02-01,2100.0
c219b6e3-8d5e-4584-8819-273b0ce3dad2,VeARC Technologies Pvt Ltd,Microsoft 365 Business Standard,2023-02-01,31902.8
c23fa5ec-ed1c-476b-b329-3c86528d4f41,Taevas Life Sciences Private Limited,Microsoft 365 Business Basic,2023-02-01,3500.0
c34d8e42-fb10-42c4-bcd1-756b4d826bc7,studio8designs,Microsoft 365 Business Basic,2023-02-01,400.0
c427fb46-58b8-463f-ba1d-54be8cfa49da,ADITYA PARK HOTEL,Microsoft 365 Business Basic,2023-02-01,2500.0
c48fcd97-a71e-40d9-947a-294d0d65ff33,PSP DYNAMIC PVT. LTD,Microsoft 365 Business Basic,2023-02-01,4500.0
